"dev_os","temp","title","cam_vert","timestamp","id","comp_bar","pos_sat","pos_tech","pos_acc","Make and Model","cam_hoz","Azimuth","editor","Pitch","press","OS Version","Roll","Name","Tree type","Tree Species","Take photo","Grid reference","Other Known","geom"
"","","OBT Tree Survey","","2015-07-08T12:50:58.060Z","_2r4oy9d0f","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"obt (54)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (54)/1436359779911.jpg'>","",,"-4.0209529999999996,52.54802770000019"
"","","OBT Tree Survey","","2015-05-30T14:21:02.904Z","_syfg97iho","","","","-1","MOTOROLA XT1068","","173.6818614606411","35cf4469-162e-4f6d-8eae-ed886121088d.json","-33.730660404770774","","5.0.2","-7.044317308039943","Hahn (5)","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (5)/1432995649677.jpg'>","Xxxx",,"-3.8520069000000277,52.62088989999975"
"","","OBT Tree Survey","","2015-05-30T12:32:14.693Z","_3yxeqlg28","","","","-1","MOTOROLA XT1068","","-173.916396496361","35cf4469-162e-4f6d-8eae-ed886121088d.json","-41.34749953696682","","5.0.2","-0.9366322718986053","hahn (6)","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (6)/1432989108819.jpg'>","",,"-3.8534338999999997,52.62125499999997"
"","","OBT Tree Survey","","2015-06-03T12:14:39.888Z","_h63cjuztm","","","","-1","MOTOROLA XT1068","","-125.53618585030138","35cf4469-162e-4f6d-8eae-ed886121088d.json","-45.200105304352945","","5.0.2","3.0636115562136386","hahn (41)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (41)/1433333649344.jpg'>","",,"-3.8534007999999598,52.621348699999736"
"","","OBT Tree Survey","","2015-06-17T19:16:04.734Z","_hc1e9tnbj","","","","-1","MOTOROLA XT1068","","170.6038230507965","35cf4469-162e-4f6d-8eae-ed886121088d.json","-63.317738738229124","","5.0.2","4.340020873162931","Andy (3)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (3)/1434568559917.jpg'>","",,"-4.027665000000039,52.55006860000009"
"","","OBT Tree Survey","","2015-06-02T14:25:47.808Z","_x482yvsb4","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"BMS Tenzing (3)","Coniferous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS Tenzing (3)/1433255140948.jpg'>","",,"-4.073400800000019,52.601066999999965"
"","","OBT Tree Survey","","2015-06-03T12:14:39.888Z","_h63cjuztm","","","","-1","MOTOROLA XT1068","","-125.53618585030138","35cf4469-162e-4f6d-8eae-ed886121088d.json","-45.200105304352945","","5.0.2","3.0636115562136386","hahn (40)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (40)/1433333649344.jpg'>","",,"-3.8534007999999598,52.621348699999736"
"","","OBT Tree Survey","","2015-06-17T19:29:51.947Z","_muul5x0c9","","","","-1","MOTOROLA XT1068","","82.183028584317","35cf4469-162e-4f6d-8eae-ed886121088d.json","-83.67194152148808","","5.0.2","-148.32453828015863","Andy (64)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (64)/1434569386130.jpg'>","",,"-4.025565500000001,52.54754950000014"
"","","OBT Tree Survey","","2015-05-21T16:33:57.721Z","_c5s5vt9d2","","","","-1","MOTOROLA XT1068","","87.44405009441101","35cf4469-162e-4f6d-8eae-ed886121088d.json","-28.395360587452863","","4.4.4","17.735306764895544","Hillary coppice primary ","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hillary coppice primary /1432225899726.jpg'>","628 964",,"-4.0235961400000155,52.54770170000013"
"","","OBT Tree Survey","","2015-01-06T19:13:29.031Z","_4qhf6wmtu","","","","-1","MOTOROLA XT1068","","-163.2466574655606","35cf4469-162e-4f6d-8eae-ed886121088d.json","-31.64609008517747","","5.0.2","18.81760829549201","BMS Tenzing","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS Tenzing/1420571525538.jpg'>","",,"-4.0731293,52.60187930000001"
"","","OBT Tree Survey","","2015-06-03T12:20:18.782Z","_ptmcq0sr5","","","","-1","MOTOROLA XT1068","","-27.89459160807504","35cf4469-162e-4f6d-8eae-ed886121088d.json","-10.350436224838765","","5.0.2","1.9992463158210378","hahn (20)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (20)/1433333983370.jpg'>","Xxxx",,"-3.8525507999999693,52.62081700000019"
"","","OBT Tree Survey","","2015-05-30T09:57:45.541Z","_oc14rqi21","","","","-1","MOTOROLA XT1068","","-116.64214573954256","35cf4469-162e-4f6d-8eae-ed886121088d.json","-20.93726358930438","","5.0.2","10.597335610503679","obt (18)","Coniferous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (18)/1432979842915.jpg'>","682963",,"-3.94433159999996,52.54945130000023"
"","","OBT Tree Survey","","2015-05-12T11:26:34.021Z","_cwhnf5b0z","","","","-1","MOTOROLA XT1068","","-93.15548842932152","35cf4469-162e-4f6d-8eae-ed886121088d.json","-25.942298147042784","","4.4.4","-3.5355193578101627","kenno king","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/kenno king/1431429974239.jpg'>","Challenge wall",,"-4.025042400000024,52.54754420000006"
"","","OBT Tree Survey","","2015-06-03T11:19:53.708Z","_nwq0aunu5","","","","-1","MOTOROLA XT1068","","179.34892405651405","35cf4469-162e-4f6d-8eae-ed886121088d.json","-25.030565223041755","","5.0.2","13.10920768721486","hahn (29)","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (29)/1433330341863.jpg'>","Xxxxxx",,"-3.8534405000000005,52.6212663"
"","","OBT Tree Survey","","2015-06-19T12:02:50.640Z","_7a231yyrt","","","","-1","MOTOROLA XT1068","","135.4902030183545","35cf4469-162e-4f6d-8eae-ed886121088d.json","-26.161922879804546","","5.0.2","19.11653323206491","obt (45)","Deciduous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (45)/1434715348828.jpg'>","Xxxxx","Type species name in here","-4.0227738,52.54829479999997"
"","","OBT Tree Survey","","2015-06-17T18:55:54.574Z","_9jyn2wx2k","","","","-1","MOTOROLA XT1068","","75.29765831599971","35cf4469-162e-4f6d-8eae-ed886121088d.json","-76.9377643206382","","5.0.2","-13.912493428895367","Andy (24)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (24)/1434567350977.jpg'>","",,"-4.008937399999982,52.50609260000003"
"","","OBT Tree Survey","","2015-07-08T10:32:33.507Z","_27thme2ky","","","","-1","MOTOROLA XT1068","","115.97471331422724","35cf4469-162e-4f6d-8eae-ed886121088d.json","-29.03305095402735","","5.0.2","-5.0605085004036034","Mac Arthur (2)",,,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Mac Arthur (2)/1436351496131.jpg'>","",,"-2.421976,53.825563999999986"
"","","OBT Tree Survey","","2015-06-03T13:04:15.405Z","_t4j4bzhzf","","","","-1","MOTOROLA XT1068","","164.6483762077873","35cf4469-162e-4f6d-8eae-ed886121088d.json","-40.1030390701905","","5.0.2","1.6537494142272882","hahn (9)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (9)/1433336645073.jpg'>","Xxxx",,"-3.8533396000000075,52.62104009999988"
"","","OBT Tree Survey","","2015-05-30T10:22:17.743Z","_1en0trwwc","","","","-1","MOTOROLA XT1068","","-110.99375688086043","35cf4469-162e-4f6d-8eae-ed886121088d.json","-23.517867859633398","","5.0.2","7.47573681545369","obt (11)","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (11)/1432981313020.jpg'>","682963",,"-3.944723800000028,52.54944610000008"
"","","OBT Tree Survey","","2015-06-03T12:14:13.209Z","_ir3a2jxay","","","","-1","MOTOROLA XT1068","","109.45338529848247","35cf4469-162e-4f6d-8eae-ed886121088d.json","-74.52079259980246","","5.0.2","31.82744526801965","hahn (27)","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (27)/1433333615444.jpg'>","Xxxx",,"-3.8529502,52.6209357"
"","","OBT Tree Survey","","2015-05-21T16:33:33.582Z","_mi9sjf32z","","","","-1","MOTOROLA XT1068","","39.425545776227764","35cf4469-162e-4f6d-8eae-ed886121088d.json","-50.44201594514927","","5.0.2","14.125488609293983","aberdovey (1)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/aberdovey (1)/1432225946618.jpg'>","628963",,"-4.005379699999966,52.50717340000024"
"","","OBT Tree Survey","","2015-06-17T19:15:09.758Z","_0975p095x","","","","-1","MOTOROLA XT1068","","-141.82528543581134","35cf4469-162e-4f6d-8eae-ed886121088d.json","-82.93900075184318","","5.0.2","-19.903750099949313","Andy (4)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (4)/1434568503722.jpg'>","",,"-4.027548299999998,52.54998029999973"
"","","OBT Tree Survey","","2015-06-17T18:58:06.645Z","_9nddhbl6m","","","","-1","MOTOROLA XT1068","","8.305504054319982","35cf4469-162e-4f6d-8eae-ed886121088d.json","-81.05037831425378","","5.0.2","-22.217592794507024","Andy (21)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (21)/1434567478066.jpg'>","",,"-4.022048300000038,52.55065069999991"
"","","OBT Tree Survey","","2015-06-13T14:40:10.177Z","_wqaymano6","","","","-1","MOTOROLA XT1068","","-51.96509690364334","35cf4469-162e-4f6d-8eae-ed886121088d.json","-26.594693910900308","","5.0.2","7.696051397321622","scott (8)",,"Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (8)/1434206402521.jpg'>","",,"-3.994241599999959,52.62023660000011"
"","","OBT Tree Survey","","2015-06-03T12:56:02.034Z","_ms5n5z33e","","","","-1","MOTOROLA XT1068","","-21.695645106060283","35cf4469-162e-4f6d-8eae-ed886121088d.json","-34.87655099654006","","5.0.2","24.628852769649335","Hahn (27)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (27)/1433336157850.jpg'>","",,"-3.8518481999999556,52.62147689999976"
"","","OBT Tree Survey","","2015-06-24T10:33:24.457Z","_jjt4nbgg5","","","","-1","MOTOROLA XT1068","","-145.47318018848844","35cf4469-162e-4f6d-8eae-ed886121088d.json","-24.696154038636053","","5.0.2","6.081212396857132","obt (76)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (76)/1435141994357.jpg'>","Placeholder","Type species name in here","-3.7884028000000045,52.690281900000166"
"","","OBT Tree Survey","","2015-06-11T13:55:19.687Z","_tmp5gc3wy","","","","-1","MOTOROLA XT1068","","63.005858640348","35cf4469-162e-4f6d-8eae-ed886121088d.json","-30.234884210193623","","5.0.2","15.183973270254613","obt (25)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (25)/1434030889503.jpg'>","731115",,"-3.8774141,52.686666500000015"
"","","OBT Tree Survey","","2015-06-17T19:22:41.134Z","_ymnw32xxv","","","","-1","MOTOROLA XT1068","","-154.1996620985285","35cf4469-162e-4f6d-8eae-ed886121088d.json","-81.94933366186501","","5.0.2","-14.420773055039266","Andy (49)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (49)/1434568956142.jpg'>","",,"-4.02702710000002,52.54910110000005"
"","","OBT Tree Survey","","2015-05-30T10:17:15.212Z","_zfg81fjmc","","","","-1","MOTOROLA XT1068","","99.11129044216759","35cf4469-162e-4f6d-8eae-ed886121088d.json","-24.258758969472193","","5.0.2","17.073965160772598","obt (12)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (12)/1432981022031.jpg'>","680964",,"-3.9454273999999914,52.54989050000016"
"","","OBT Tree Survey","","2015-05-21T16:35:59.732Z","_74fhvjkqi","","","","-1","MOTOROLA XT1068","","-106.29440231678407","35cf4469-162e-4f6d-8eae-ed886121088d.json","-48.545586601338556","","5.0.2","11.706436242082335","Amundsen rock (1)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Amundsen rock (1)/1432226147812.jpg'>","Xxxx",,"-4.005385199999956,52.507178200000176"
"","","OBT Tree Survey","","2015-05-30T14:12:17.323Z","_5i9fmf7u1","","","","-1","MOTOROLA XT1068","","-104.18107348569042","35cf4469-162e-4f6d-8eae-ed886121088d.json","-53.52721580833862","","5.0.2","19.876871598018024","Hahn (10)","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (10)/1432995115965.jpg'>","Xxxx",,"-3.8519456000000085,52.62100699999988"
"","","OBT Tree Survey","","2015-09-11T13:53:35.761Z","_f85n7hysp","","","","-1","MOTOROLA XT1068","","-179.83170914780723","35cf4469-162e-4f6d-8eae-ed886121088d.json","-41.9689511287896","","5.0.2","7.337436583818333","lilly anna","Coniferous","Dont know","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/lilly anna/1441979605359.jpg'>","Placeholder","Type species name in here","-2.9703688,54.40711489999999"
"","","OBT Tree Survey","","2015-06-13T14:39:24.828Z","_halvgxk7p","","","","-1","MOTOROLA XT1068","","-74.39498051529083","35cf4469-162e-4f6d-8eae-ed886121088d.json","-26.401841812137707","","5.0.2","29.029710991523213","scott (9)",,"Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (9)/1434206302834.jpg'>","",,"-3.9937907000000346,52.62012090000029"
"","","OBT Tree Survey","","2015-06-13T14:42:58.059Z","_avsx1znxy","","","","-1","MOTOROLA XT1068","","-92.42749954682489","35cf4469-162e-4f6d-8eae-ed886121088d.json","-54.81001754202081","","5.0.2","-19.01891787599438","scott (4)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (4)/1434206559289.jpg'>","",,"-3.993987700000009,52.620103900000096"
"","","OBT Tree Survey","","2015-06-03T12:27:46.387Z","_bm7sog8m2","","","","-1","MOTOROLA XT1068","","-37.73286780554769","35cf4469-162e-4f6d-8eae-ed886121088d.json","-29.11563818637656","","5.0.2","-20.989977281771246","Hahan (1)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahan (1)/1433334441400.jpg'>","XXXX",,"-3.8519024000000313,52.62061480000023"
"","","OBT Tree Survey","","2015-06-03T12:58:16.045Z","_kenzblkvs","","","","-1","MOTOROLA XT1068","","18.64982128343606","35cf4469-162e-4f6d-8eae-ed886121088d.json","-31.103656951862565","","5.0.2","8.707369333195082","Hahn (16)","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (16)/1433336289763.jpg'>","",,"-3.8522101999999987,52.621732300000176"
"","","OBT Tree Survey","","2015-09-23T12:13:55.522Z","_jqc51z40u","","","","-1","MOTOROLA XT1068","","27.850753746434606","35cf4469-162e-4f6d-8eae-ed886121088d.json","-41.99247771538571","","5.0.2","6.785163709230381","obt staff (66)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt staff (66)/1443010429947.jpg'>","Placeholder","Type species name in here","-4.021199300000024,52.55172519999997"
"","","OBT Tree Survey","","2015-06-17T19:24:49.333Z","_l77719y9r","","","","-1","MOTOROLA XT1068","","-178.90722938326766","35cf4469-162e-4f6d-8eae-ed886121088d.json","-85.38008987063822","","5.0.2","-53.1301017798049","Andy (35)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (35)/1434569084129.jpg'>","",,"-4.015459100000043,52.50604729999978"
"","","OBT Tree Survey","","2015-06-22T20:38:25.831Z","_eb7hour23","","","","-1","MOTOROLA XT1068","","0.9023835689660458","35cf4469-162e-4f6d-8eae-ed886121088d.json","-51.303623818378874","","5.0.2","0","obt (51)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (51)/1435005498494.jpg'>","Placeholder","Type species name in here","-4.0354032,52.546697599999995"
"","","OBT Tree Survey","","2015-06-13T14:07:57.379Z","_ns2mrurr6","","","","-1","MOTOROLA XT1068","","157.23154208996215","35cf4469-162e-4f6d-8eae-ed886121088d.json","-37.23705412841271","","5.0.2","-2.4657589083034868","scott (16)",,"Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (16)/1434204387469.jpg'>","",,"-2.421976,53.82556399999999"
"","","OBT Tree Survey","","2015-06-17T19:19:07.974Z","_wic3uj8p6","","","","-1","MOTOROLA XT1068","","-176.08481763329996","35cf4469-162e-4f6d-8eae-ed886121088d.json","-83.07100098774283","","5.0.2","-75.25643812435868","Andy (56)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (56)/1434568742545.jpg'>","",,"-4.02724690000002,52.54968629999983"
"","","OBT Tree Survey","","2015-06-03T11:22:25.544Z","_2jwa01pe3","","","","-1","MOTOROLA XT1068","","147.2493845425286","35cf4469-162e-4f6d-8eae-ed886121088d.json","-14.178751278215389","","5.0.2","18.847681618407577","hahb (1)","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahb (1)/1433330520117.jpg'>","Xxxx",,"-3.8536594999999783,52.62132100000007"
"","","OBT Tree Survey","","2015-07-09T08:45:41.376Z","_bwbospjhy","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"st Chris bonnington (2)","Deciduous","Other","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/st Chris bonnington (2)/1436431519874.jpg'>","Placeholder","Willow","-2.421975999999979,53.82556400000004"
"","","OBT Tree Survey","","2015-06-19T11:45:13.915Z","_bp7qiljww","","","","-1","MOTOROLA XT1068","","-13.763318682327704","35cf4469-162e-4f6d-8eae-ed886121088d.json","-20.158490542781404","","5.0.2","6.613460437459076","obt (47)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (47)/1434714267584.jpg'>","Xxxx","Type species name in here","-4.0229477,52.5478245"
"","","OBT Tree Survey","","2015-06-17T19:23:10.230Z","_mkt7c47f0","","","","-1","MOTOROLA XT1068","","-164.581071523706","35cf4469-162e-4f6d-8eae-ed886121088d.json","-82.25445187246781","","5.0.2","-17.102728794914814","Andy (47)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (47)/1434568985778.jpg'>","",,"-4.026778299999959,52.54891760000019"
"","","OBT Tree Survey","","2015-05-30T13:52:04.722Z","_urmqyd92b","","","","-1","MOTOROLA XT1068","","65.43988534354126","35cf4469-162e-4f6d-8eae-ed886121088d.json","-74.25442205236114","","5.0.2","-28.67903541915642","hahn,","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn,/1432993911544.jpg'>","Xxxx",,"-3.852594900000014,52.62136289999975"
"","","OBT Tree Survey","","2015-06-13T14:15:05.712Z","_oi6izpigy","","","","-1","MOTOROLA XT1068","","-118.39204020489981","35cf4469-162e-4f6d-8eae-ed886121088d.json","-48.379527627142615","","5.0.2","2.3579059524407544","scott (13)",,"Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (13)/1434204898399.jpg'>","",,"-3.995636899999991,52.62211139999994"
"","","OBT Tree Survey","","2015-06-17T19:16:54.155Z","_i2qzkkaym","","","","-1","MOTOROLA XT1068","","157.7693648455873","35cf4469-162e-4f6d-8eae-ed886121088d.json","-82.97588377336125","","5.0.2","-26.56505088990245","Andy (2)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (2)/1434568609633.jpg'>","",,"-4.027831400000041,52.550150599999846"
"","","OBT Tree Survey","","2015-06-17T19:23:42.233Z","_l0jv661za","","","","-1","MOTOROLA XT1068","","153.54896363667973","35cf4469-162e-4f6d-8eae-ed886121088d.json","-85.58291916823092","","5.0.2","-21.801408877810637","Andy (41)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (41)/1434569017493.jpg'>","",,"-4.026690199999994,52.548876300000224"
"","","OBT Tree Survey","","2015-06-17T19:04:58.649Z","_nvseq4pk2","","","","-1","MOTOROLA XT1068","","98.32882397085092","35cf4469-162e-4f6d-8eae-ed886121088d.json","-77.18731211215378","","5.0.2","3.1507161049251646","Andy (16)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (16)/1434567894767.jpg'>","",,"-4.01545909999996,52.50604730000018"
"","","OBT Tree Survey","","2015-05-30T13:44:47.856Z","_qbqxf90bp","","","","-1","MOTOROLA XT1068","","-141.55023371793493","35cf4469-162e-4f6d-8eae-ed886121088d.json","3.125135552379586","","5.0.2","-75.83294707144277","hahn (2)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (2)/1432993475133.jpg'>","Xxxx",,"-3.8525888000000292,52.621346500000016"
"","","OBT Tree Survey","","2015-06-03T12:33:18.339Z","_u7qw4kmbj","","","","-1","MOTOROLA XT1068","","20.73443941435356","35cf4469-162e-4f6d-8eae-ed886121088d.json","-53.81770033864468","","5.0.2","10.38885774646738","hahn (35)","Coniferous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (35)/1433334792616.jpg'>","",,"-3.8526439999999726,52.620829599999794"
"","","OBT Tree Survey","","2015-05-21T12:28:17.470Z","_qn3ezdlzz","","","","-1","MOTOROLA XT1068","","-73.38509606536942","35cf4469-162e-4f6d-8eae-ed886121088d.json","-37.571139171285544","","5.0.2","1.0751297252462464","hghs (2)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hghs (2)/1432211261185.jpg'>","Xxxx",,"-4.0124163,52.5060935"
"","","OBT Tree Survey","","2015-06-03T12:38:37.837Z","_axuctc2f6","","","","-1","MOTOROLA XT1068","","-134.11605091961795","35cf4469-162e-4f6d-8eae-ed886121088d.json","-25.152437995949587","","5.0.2","5.363575092934471","Hahn (58)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (58)/1433335107574.jpg'>","",,"-3.8522191999999706,52.62098349999982"
"","","OBT Tree Survey","","2015-05-21T16:45:12.428Z","_0fyv3eno3","","","","-1","MOTOROLA XT1068","","-124.16449261966606","35cf4469-162e-4f6d-8eae-ed886121088d.json","-40.127866807823494","","5.0.2","31.346453101383595","instructirs by","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/instructirs by/1432226601484.jpg'>","628963",,"-4.0053796999999625,52.50717340000021"
"","","OBT Tree Survey","","2015-06-17T19:24:49.333Z","_l77719y9r","","","","-1","MOTOROLA XT1068","","-178.90722938326766","35cf4469-162e-4f6d-8eae-ed886121088d.json","-85.38008987063822","","5.0.2","-53.1301017798049","Andy (42)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (42)/1434569084129.jpg'>","",,"-4.015459100000043,52.50604729999978"
"","","OBT Tree Survey","","2015-09-11T13:47:18.824Z","_tdonz7nok","","","","-1","MOTOROLA XT1068","","123.4483746059469","35cf4469-162e-4f6d-8eae-ed886121088d.json","-41.66418808802363","","5.0.2","27.14597896937955","school 1","Coniferous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/school 1/1441979136339.jpg'>","Placeholder","Type species name in here","-2.421976,53.82556399999999"
"","","OBT Tree Survey","","2015-06-03T12:37:29.905Z","_b4vy24pe8","","","","-1","MOTOROLA XT1068","","-6.905669163643739","35cf4469-162e-4f6d-8eae-ed886121088d.json","-46.680470259777756","","5.0.2","1.7453149302404791","Hahn (59)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (59)/1433335039517.jpg'>","",,"-3.852142299999974,52.62102899999996"
